Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
TRAVAGLINI_LUNG_BASAL_CELL,174,0.478778527,1.55485006,0.000737596,0.039519465,0.035198343,5689,"tags=43%, list=22%, signal=34%",Sox9/Egfr/Timp1/Tgfbi/Lamb3/Fbln1/Sfn/Nsg1/S100a2/Krt17/Apod/Rhoc/Basp1/Mt2/Dcn/Igfbp6/Adh1/Ifitm1/Igfbp7/Ahcy/Dusp23/Ch25h/Lgals1/C1rb/Tle3/Tsc22d1/Abi3bp/Fhl2/Ybx3/Arpc2/Cyp24a1/Gpc1/Ngfr/Aqp3/Tagln2/Tcf4/Emp3/Anxa2/Ets2/Thbd/Blcap/Slc3a2/Rpl13/Rplp0/Rap2b/Serpinf1/Faf1/Rpl12/Rps4x/F3/Rab34/Ltbp4/Marcks/Rpl32/Ifi205/Actg1/Rps2/Itgb4/Cfh/Rpl9/Pdpn/Dst/Rps11/Rps3a1/Rps7/Rps3/Myc/Tacstd2/Ctsb/Axl/Rpl5/Rpl6/Eif1/Ubc/Rpl15
GOBP_INTERLEUKIN_1_BETA_PRODUCTION,82,0.568955157,1.6974997,0.000739558,0.039519465,0.035198343,3576,"tags=34%, list=14%, signal=30%",Cx3cr1/Serpinb1a/Sphk1/Ffar1/Il6/Hspb1/Nod2/Ager/Nlrp12/Git1/Casp8/Mir708/Malt1/Ccl19/Pira2/Pycard/Ripk2/Lilra5/Clec7a/Hk1/Gsdmd/Tlr8/Egr1/Mndal/Jak2/Smad3/S1pr3/Orm2
GOBP_PEPTIDE_HORMONE_SECRETION,215,0.463073457,1.52395499,0.000741769,0.039526262,0.035204396,3543,"tags=27%, list=13%, signal=23%",Crh/Gal/Egfr/Inhbb/Anxa1/Acvr1c/Ildr2/Vgf/Rab11fip5/Ffar1/Il6/Irs2/Ano1/Hnf4a/Ucn/Rasl10b/Grp/Tiam1/Adcyap1/Slc2a1/Dpp4/Doc2b/Enho/Ffar3/Ptprn/Chd7/Pask/Rest/Pck2/Itpr2/Il1b/Adra2a/Nmu/Fam3b/Zbed6/Nnat/Pfkfb2/Cftr/Sct/Gcg/Itpr1/Nr1h4/Cd38/Nlgn2/Hnf1b/Itpr3/Ucp2/Myrip/Tacr2/Jak2/Pim3/Cacna1a/Ccdc186/Vip/Gpld1/Ghrhr/Rab11fip2
DELPUECH_FOXO3_TARGETS_DN,35,0.684099744,1.787591539,0.000747996,0.039746443,0.035400503,2015,"tags=29%, list=8%, signal=26%",Kif22/Gadd45a/Prc1/Nek2/Slc1a4/Ube2c/Aars/Mthfd2/Pck2/Lars
RASHI_RESPONSE_TO_IONIZING_RADIATION_2,118,0.524875722,1.626857587,0.000760136,0.040278729,0.035874587,4108,"tags=33%, list=16%, signal=28%",Sprr1a/Atf3/Csf1/Anxa1/Tgif1/Cish/Phlda3/Sinhcaf/Cdkn1a/Lgals3/Nfkbiz/Trib3/Dsc2/Cldn7/Cebpd/Dusp16/Mdm2/Cxcl1/Thbs1/Pde4b/Klf6/Pvr/Traf3/Cftr/Slc11a2/Rnf19b/Btg1/Tagln2/Mapkapk2/Sdhaf1/Apaf1/B4galnt1/Rbpj/N4bp1/Socs2/Ngf/Tubb2a/Ifngr2/Krt19
WP_GENOTOXICITY_PATHWAY,64,0.601260391,1.73661611,0.000762955,0.040315478,0.035907318,4318,"tags=42%, list=16%, signal=35%",Itpkc/Gadd45a/Lce1f/Phlda3/Cdkn1a/H2bc14/H3c8/Cebpd/H1f4/Mdm2/Aen/Trim30a/Triap1/Cblb/Prkab1/H2bc15/H2bc18/Sertad1/Itpr1/Pcdh8/Gxylt1/Svs3a/Dusp14/Trim34a/Nlrx1/Prkab2/Coil
ONDER_CDH1_TARGETS_2_UP,232,0.458217508,1.5184814,0.000765764,0.04035149,0.035939393,3353,"tags=27%, list=13%, signal=24%",Has2/Pxdc1/Satb2/Itga7/Serpine1/Cited2/Ltbp1/Fbln1/Podxl/Col1a1/Trbc2/Ptx3/Chst2/Igfbp3/Tnfaip6/Ephb2/Mmp2/Prrx1/Itgbl1/Nnmt/Pcolce/Marchf3/Eps8/Ackr3/Six2/Ang/Ddr2/Dcn/Ackr1/Ror1/Nav2/Lepr/Igfbp7/Cyp1b1/Kcnj6/Dlc1/Mybl1/Vcan/Wnt5b/Prr3/Zbtb16/Lox/Kdelr3/Kcnma1/Cdh2/Cilk1/Cytip/Col5a1/Clec3b/Zfhx4/Trak2/Septin11/Mlph/Mageh1/Fzd2/Sdc3/Eno2/Nectin3/Thy1/Zeb1/Rims1/Ddah1/Adam12
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP,163,0.491090104,1.58203683,0.000774215,0.040683834,0.036235397,3976,"tags=34%, list=15%, signal=29%",Kif22/Prc1/Nek2/Ccnb2/Spag5/Cdc6/Ube2c/Casp3/Tcf19/Knstrn/Fignl1/Cdk1/Sgo1/Rad54b/Mt2/Esd/Hmmr/Cd109/Lzic/Tk1/Stmn2/Cenpn/Ncaph/Pmch/Espl1/Spc24/Pask/Cdca8/Ncapg/Gtse1/Cep55/Muc20/Aipl1/Tpx2/Mybl1/Ptprk/Fhl2/Tax1bp3/Kpna2/Vim/Iah1/Ska2/Kif20a/Srl/Rps27l/Nsd2/Shcbp1/Mcm5/Slamf7/Kntc1/Dna2/Pimreg/Dscc1/Stmn1/Prr11
GSE14415_INDUCED_TREG_VS_TCONV_UP,156,0.486297615,1.556446339,0.000795994,0.041710094,0.037149445,4377,"tags=30%, list=17%, signal=25%",Kif22/Troap/Gzmb/Ccnb2/Spag5/Mis18bp1/Fignl1/Cdk1/Sgo1/Phgdh/Hmmr/Cdca3/Cenpn/Traip/Ddx39a/Spc24/H4c12/Cdca8/Nrm/Ripk3/Ly6e/Psat1/Clic1/Rcc1/Lgals1/Zbtb32/Pycard/Hirip3/Bard1/Impa2/H2bc18/Vim/Nup37/Lsm2/Tagln2/Cdc14a/Shmt2/Anxa2/Nhp2/H4c14/Dscc1/Stmn1/Ran/Ttc9c/Gins1/Rps6ka1/Jpt2
SHEN_SMARCA2_TARGETS_UP,416,-0.314424815,-1.317941205,0.000798143,0.041710094,0.037149445,7638,"tags=47%, list=29%, signal=34%",Slc25a46/Nek7/Sumo1/Arid4b/Leprot/Isca1/Atxn1/Htatsf1/Smc1a/Tmx4/Herc2/Sec62/Ube2a/Pcmt1/Larp7/Hnrnpa3/Insig2/Zfc3h1/Usp1/St13/Upf2/Rnf114/Tmed10/Atp5o/Sdhd/Mlh1/Scfd1/Ecpas/Vps26a/Pibf1/Rcor3/Setx/Cul4a/Serinc1/Pura/Adss/Smarca2/Zc3h15/Sri/Hibch/Psmd12/Hnrnph2/Serinc3/Ubr2/4932438A13Rik/Bub3/Smad2/Capza2/Sp3/Mkks/Akap11/Orc4/Smc3/Rbm22/Lmbrd1/Uqcrc2/Actr10/Snx2/Tmem230/Tgoln1/Smap1/Ctcf/Hnrnph3/Ttc33/Suclg2/Nsmce4a/Tsnax/Aasdhppt/Rab6a/Prkar1a/Arfgef2/Rab14/Cryzl1/Hsdl2/Uba3/Stxbp3/Itfg1/Rdx/Klhdc2/Rab2a/Rev1/Macf1/Elmo2/Gbe1/Cand1/Ythdc1/Trmt1l/Vps13c/Dpf2/Exoc1/Ankmy2/Chmp5/Rab21/Prkd1/Wdr61/Zmynd11/Rnf130/Cops4/Krit1/Shoc2/Srp9/Wdfy3/Rasa1/Hltf/Tmem131/Eed/Ncoa6/Tfcp2/Numb/Ppp1r2/Dcp2/Smc5/Pex3/Nf1/Rbm34/Kifbp/Ndfip1/Ddx1/Rsbn1/Tmem135/Raf1/Rnf14/Bbip1/Hmg20a/Zfand6/Pdhb/Npepps/Chtop/Unc50/Tmem126b/Socs6/Rhot1/Vbp1/Tmem59/Slc30a5/Prkd3/Sucla2/Rpa1/Zfp160/Marf1/Hat1/Rab28/Pex11b/Gnaq/Ufsp2/H2az2/Rbm48/Cdkn1b/Arhgap5/Itsn2/Scaper/Eif2ak2/Pja2/Osbpl1a/Pex19/Xrcc5/Vps45/Skp1/Tmem14a/Ppwd1/Prepl/Ubl3/Gyg/Cul5/Btbd3/Iscu/Fem1b/Taf9b/Fbxl5/Aktip/Rabgap1/Cep57/Rnf146/Cul4b/Nptn/Capn7/Sos2/Stam2/Ctr9/Armc8/Trmt11/Dennd4c/Med4/Cenpc1/Kank1/Rab4a/Slc35a5/Trappc11/Ap5m1/Dlg1/Hnmt/Wdr11/Nup133/Pcmtd2/Bex4
MEBARKI_HCC_PROGENITOR_WNT_UP,162,0.485134045,1.559160999,0.000801363,0.041763342,0.037196871,3647,"tags=34%, list=14%, signal=29%",Wfdc3/Tgfbi/Lce1f/Bmp1/Serpine1/Lum/Mrc2/Tchh/Slc7a5/Col1a1/Cdcp1/Il1r1/Plaur/Stk32b/Tnfaip6/Lrrc15/Ephb2/Mmp2/Dcn/Gng4/Rdh10/Adam19/Fap/Ccdc80/Arl4c/Evi2a/Crispld2/Cyp1b1/Csrp3/Rgcc/Pcdhb22/Tpm4/Vcan/Frmd5/Flna/Pdlim3/Coro1c/Fhl2/Prickle2/Disc1/Lhb/Thbs2/Arhgdib/Itga5/Igfbp5/Septin11/Sh3gl3/Sdc3/Eno2/Sema3c/Adam12/Tcof1/Ccdc3/Col1a2/Slc12a8
WANG_SMARCE1_TARGETS_UP,265,0.442079875,1.480721671,0.000805924,0.041885975,0.037306094,3647,"tags=27%, list=14%, signal=24%",Wt1/Bcat1/Inhbb/Tgfbi/Gata3/Stom/Lum/Flrt3/Cfi/Ccdc71l/Col1a1/Tes/Ptx3/Il1r1/Tgfb1/Socs3/Il13ra1/Mmp2/Prrx1/Abca1/Ang/Cd109/Steap1/Sipa1l2/Pros1/Nrip1/Heg1/Dcn/Ccn4/Igfbp6/Rasgrf2/Plat/Fap/Ror1/Atp10d/Bace2/Etv6/Lrrfip1/Glipr2/Rhoj/Pcdh7/Cblb/Vcan/Mgp/Aldh1l2/Ier5l/Tbx18/Tgfbr1/Tle3/Bcam/Man1c1/Fras1/Smtn/Fhl2/Myocd/Syne3/Ppp1r3b/Gjb2/Col5a1/Akirin2/Rarres1/Igfbp5/Avil/Col12a1/Gsn/S1pr3/Lpp/Pawr/Atp11c/Gabbr2/Socs2/Slc12a8
MANNO_MIDBRAIN_NEUROTYPES_HRN,267,0.441378729,1.479855373,0.000812551,0.042115001,0.037510079,4844,"tags=34%, list=18%, signal=28%",Sox11/Stmn4/Cdh22/Prss12/Srrm4/Mtus2/Grem2/Tes/Tmem121b/Plppr4/Nsg1/Vash2/Gap43/Klhl1/1700025G04Rik/Cers6/Kcnq3/Phf21b/Dusp4/Mapk6/Pak5/Tubb3/Basp1/Nkain1/Faxc/Robo3/Pappa/Ptpn5/Arrb1/Tubb2b/Tmem132b/Enc1/Stmn2/Scara5/Kif3c/Sorcs3/Kmo/Lhx1/Rims4/Clvs1/Slc38a1/Scrt2/Shank2/Aldh1l2/Nnat/Sez6l2/Nova1/Hivep3/Marchf1/Cbln2/Zbtb6/Sbk1/Mapk8/Fnip2/Slc6a15/Prickle2/Grin3a/Schip1/Fhod3/Ywhag/Zfhx4/Reln/Acvr1b/Zfp697/Hunk/Uchl1/Dcx/Sema3c/Map6/Napb/Mllt11/Bcl11a/Hook1/Emx2os/Akap6/Stmn1/Bicral/Letmd1/Akr1cl/Aplp1/Rbfox2/Fbll1/Baalc/Osbpl6/Pou2f2/Ccdc184/Ptpro/Ank3/Sv2a/Cd24a/Lmtk3/Dmrta2
HU_GENOTOXIC_DAMAGE_24HR,31,0.703194191,1.801038162,0.000818828,0.042324725,0.037696871,1744,"tags=23%, list=7%, signal=21%",Batf3/Slc1a4/Slc7a5/Gzmb/Eif4ebp1/Mthfd2/Nabp1
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN,192,0.47566175,1.552327029,0.000824032,0.042477933,0.037833327,5499,"tags=36%, list=21%, signal=29%",Timp1/Serpinb1a/Fosl2/Serpine1/Myo10/Ecm1/Dnah11/Mt2/Lpxn/Il21/Ptpn1/Arrb1/Cysltr1/Rnh1/Wdr81/Galnt6/Sec24d/Dhrs1/Rora/Sag/Etv6/Fndc3a/Bnip5/Tnfaip8l1/Blnk/Csrnp1/Cdc14b/Ppm1j/Plscr3/Zbtb21/Carhsp1/Adprm/Tax1bp3/Mt1/Ppp1r3b/Sh3glb1/Fam189b/Acvr1b/Il21r/Vax2/Smad3/Avpi1/Zeb1/S1pr3/Tbc1d22a/Anxa2/Klhl6/Ccdc186/Fau/Smim20/Gramd1a/Rab26/Kcmf1/Snapc1/Map2k6/Mctp2/Zbed3/Ppp1r15a/Dnpep/Utp14a/Mapk9/Pla2g12a/Ndrg1/Stx18/Tulp3/Smox/Srgap3/Wdr1/Ctsb
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS,87,0.557188256,1.678451634,0.000829605,0.042603351,0.037945031,5129,"tags=41%, list=19%, signal=33%",Sprr1a/Tmprss11f/Fosl1/Krt80/Sfn/Tmprss11b/S100a2/Krt17/Krt6a/Krt16/Dennd2c/Gbp9/AA467197/H1f2/Jup/Rnf222/Adh7/Il36rn/Dsg3/Trim29/S100a14/Krt14/Tmem80/Ctnnd1/Zfp185/Lypd3/Foxe1/Piga/Ephx3/Duoxa1/Kcnk7/Thoc3/Rhcg/Duox1/Gbp4/Fam83c
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN,182,0.473305761,1.54020276,0.000830956,0.042603351,0.037945031,3710,"tags=24%, list=14%, signal=20%",Kif22/Adam8/Csf1/Prc1/Fgl2/Gata3/Cish/Gzmb/Chst2/Socs3/Lgals3/Rnase4/Gadd45g/Metrnl/Ccr2/Cdk6/Lpxn/Tk1/Ccr5/Zan/Ripk3/Rhbdl3/Wsb1/Bmpr1b/Aqp9/Slc4a7/Ksr1/Vps54/Bmp7/Cyp4b1/Il15ra/Abcb1a/St3gal5/Cttn/Clcnka/Cd44/Map6/Slamf1/Rps27l/Bhlhe40/Socs2/Polr2d/2610001J05Rik
MEK_UP.V1_UP,175,0.482403287,1.567587284,0.000837938,0.042828392,0.038145466,4173,"tags=30%, list=16%, signal=26%",Gal/Trp53i11/Tgfbi/Fosl1/Mall/Abcc3/Akr1b8/Ulbp1/Ell2/Apod/Igf2bp2/Dusp4/Il4ra/Six2/Arrb1/Adm/Bace2/Arl4c/Crlf1/Epha1/Cyp1b1/Upk3b/Cblb/Plau/Cdc42bpb/Tnfrsf11b/Bcl3/Bcam/Sptbn2/Bmp7/Por/Map3k9/Clmn/Arhgdib/Nt5c2/Trim29/Aqp3/Slc6a6/Eno2/Nme4/Efhd2/Gabbr2/Cemip/Rftn1/Tnfaip8/Arel1/Pdlim7/Nedd9/Tubb2a/Zfta/Akr1cl/Inava/Krt7
DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS,488,0.397143464,1.373216314,0.000840002,0.042828392,0.038145466,4416,"tags=30%, list=17%, signal=25%",Timp1/Rp1/Prss12/Anxa1/Gadd45a/Procr/Fosl2/Serpine1/Crybb3/Slc1a4/Slc7a5/Rab11fip5/Podxl/Il1r1/Tm4sf1/Vsig2/Myo10/Cavin3/St6galnac4/Msx1/Snai2/Thsd1/Dbh/Ecm1/Cd248/Slc22a26/Rhoc/Pcolce/Slc14a1/Ggt5/C2cd4b/Fendrr/Odf3l2/Clic5/Mt2/Dennd2c/Cdkn2b/Slc2a1/Medag/Cd109/Alx4/Col18a1/Htra3/Tmem74bos/Heg1/Shroom1/Phospho1/Cdc42ep2/Ifitm1/Lamc3/Igf2/Gbp9/Adm/Ptgdr2/Flt1/Igfbp7/Prr29/Ptprb/Adgrl4/Mfsd6l/Tnfaip8l1/Csrp1/Ifitm3/Slc9a1/Rgcc/Dlc1/Vwf/Cobll1/Zbtb42/Fam43a/She/Tbx18/Foxl1/Bcam/Abcc9/Enpep/Card10/Smtn/Sertad1/Atp10a/Tax1bp3/Mt1/Tnks1bp1/Arhgef15/Calhm5/Clec11a/Itga1/Sox17/Arhgap29/Slc6a12/Myct1/Tent5c/Abcb1a/S100a10/Jaml/Dact2/Tagln2/Clec3b/Eva1b/Itpr3/Mocs1/Rras/Ecscr/Foxl2/Slc6a13/Niban2/Marveld2/Pim3/Lamb2/S1pr3/Robo4/Vip/Ccdc3/Plod1/Stard8/Bhlhe40/Dpep1/Itga11/Esam/Prelp/Ramp2/Sema3g/Edn3/Thbd/Myl12b/Emx2os/Avpr1a/Lypd3/Pgf/Slc7a1/Slco1a4/Cavin1/Tmem125/Pth1r/Grap/Slc46a3/Hspa12b/Slc3a2/Jph2/Mylk2/Gimap6/Vamp3/Pcdh12/Anpep/Dusp6
MEL18_DN.V1_UP,122,0.519726413,1.620818157,0.000842313,0.042828392,0.038145466,2073,"tags=29%, list=8%, signal=27%",Gal/Has2/Csf1/Col7a1/Fosl1/Lamb3/Slc1a4/Slc7a5/Cdcp1/Chst2/Plaur/Pthlh/Tnfaip6/Tnfrsf8/Ecm1/Inhba/Sun2/Pappa/Kcnj15/Ccn4/Tyro3/Plat/Cxcl1/Adm/Adam19/Fap/Sik1/Arl4c/Piezo1/Crispld2/Wnt5b/C2cd2/Ctss/Slco4a1/Fjx1
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP,191,0.47412005,1.547119367,0.000844854,0.042828392,0.038145466,4655,"tags=30%, list=18%, signal=25%",Tgfbi/Gadd45a/Phlda1/Srxn1/Procr/Adrb3/Akr1b8/Bst1/Il13ra1/Odc1/Cad/Pprc1/Col18a1/Cysltr1/Slc18a3/Cxcl1/Efhb/Ddx39a/Nsun7/Malt1/Csf2rb2/Erlin1/Rcc1/Pcdh7/Pgs1/Tbc1d13/Afp/Cib1/Lat2/Xpnpep1/Grb2/Clec4a3/Eif3b/S100a10/Arhgdib/Rac2/Gsdmd/Trim13/Septin11/Cd274/Alg9/Hsd17b7/Rbpj/Snx10/Nup93/Polr2d/Hspa1a/Nudt2/Dusp1/Cpd/Ctsz/Tlr2/Smyd2/Jpt2/Tmem268/Slc30a6/Cfp
AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3,178,0.483846887,1.574505041,0.000847879,0.042828392,0.038145466,4442,"tags=35%, list=17%, signal=30%",Atf3/Sox9/Tnfrsf12a/Lmo7/Gadd45a/Lamb3/Chst4/Tm4sf1/Hspb1/Akr1b8/Epcam/Lgals3/S100a11/Cd63/Ctsh/Dusp4/Cldn7/Kcnj15/Shroom3/Anxa13/Bace2/Pld1/Tspo/Gabrp/Clic1/Tent5a/Tpm4/Slpi/Tmc5/Enah/Cftr/Onecut2/Sgms2/Muc5b/Tax1bp3/Cdkn1c/S100a10/Aqp3/Tagln2/Spint2/S100a14/Cldn3/Mlph/Itgb1/Rab11fip1/Spp1/Gcnt3/Lmna/Anxa2/Spint1/Tjp1/Cxcl5/Myl12b/Tubb2a/Galnt4/Krt19/Akr1cl/Krt7/Pmepa1/Golm1/Myadm/Anpep/Anxa4
GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN,175,0.482001484,1.566281608,0.000848892,0.042828392,0.038145466,3598,"tags=25%, list=14%, signal=21%",Cryba2/Adam8/Csf1/Prc1/Clic4/Lgals3/Itgax/Ccr2/Entpd1/Chek1/Smpdl3b/Vwa8/Hmmr/Slc25a24/Heg1/Ifi30/Cdca3/Rora/Tacc3/Anapc15/Ncapg/Gtse1/Clic1/Tpm4/Lgals1/Rnf10/Prr13/Themis2/Trpv2/Vim/Cd38/S100a10/Cdc14a/Itgb1/Ctsd/Cenpl/Anxa2/Nsd2/N4bp1/Efhd2/Bhlhe40/Shcbp1/Catsperb
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN,167,0.481799912,1.556520242,0.000879202,0.044239934,0.039402668,4568,"tags=35%, list=17%, signal=29%",Tgfbi/Sphk1/Anxa1/Mettl7b/Fgl2/Serpine1/Slc1a4/Camk1/Abcc3/Lgals3/Il13ra1/Cd63/Rhoc/Igf2bp2/Itgam/Plin2/G6pdx/Ifi30/5031439G07Rik/Ccr5/Emp1/Tspo/Tmbim1/Glipr2/Rgcc/Vwf/Gla/Ctss/Coro1c/Themis2/Lrp3/Vim/Mras/Smco4/S100a10/Tktl1/Mndal/Dagla/Asphd1/Spp1/Niban2/Gsn/Ctsd/Avpi1/Npl/Lmna/Spint1/Cd52/Ftl1/Hsd3b7/Slc7a8/Rps6ka1/Dab2/Pi4k2a/Anxa4/Aldh1a2/Nlrc4/Mpp1/Rab34
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_UP,183,0.472952231,1.536018023,0.000912379,0.045532521,0.040553922,3210,"tags=22%, list=12%, signal=19%",Atf3/Timp1/Csf1/Phlda1/Phox2a/Cited2/Mrc2/Podxl/Il6/Irs2/Nfkbiz/Mtmr10/Inhba/Jun/Sema6c/Hcrt/Serpinb2/Ccl11/Cxcl1/Sgcg/Itpr2/Vcan/Slc41a3/C2cd2/Best2/Pcdh15/Fbxo43/Sapcd1/Duoxa2/Gjb2/Hilpda/Thbs2/Gpc1/Rnpc3/Arhgdig/Atp13a2/Chrdl2/Zfp110/Nudt9/Lynx1
GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_DN,177,0.474578327,1.546705002,0.000917888,0.045532521,0.040553922,3492,"tags=25%, list=13%, signal=22%",Sox11/Trp53i11/Fosl1/Gml/Troap/Trbc2/Arc/Pla2g2d/Anxa3/Cxcr2/H4c4/H2bc14/Grp/Entpd1/H3c8/Hdac7/Lhx5/Chst8/Doc2b/Pcnx/Ubox5/Mical1/Fgf4/Extl1/H2bc15/Bcam/Cib1/H2bc18/Slc12a3/Alox5ap/Nptx1/Hmga2/Slc38a7/Ercc6/Dgkq/Ehd1/Igfbp5/Mtmr3/Spata2l/Marcksl1/E2f2/Nyx/Apex2/Efhd2
MODULE_223,131,0.514311279,1.621032938,0.000917929,0.045532521,0.040553922,3358,"tags=29%, list=13%, signal=25%",Bcat1/Timp1/Tgfbi/Csf1/Fosl1/Il6/Tgfa/Sfn/Ube2c/Il6ra/Eps8/H2-T23/Rnase6/Cxcl1/Igf2/Emp1/Erbb2/Evi2a/Il15/Ly6e/Pira2/Cd79a/Csf3r/Il1b/Fgf4/Klf6/Il2rg/Enpep/Ncf4/Gcg/B2m/Il15ra/Btg1/Emp3/Pirb/Cd5/Zeb1/Slamf1
AMIT_SERUM_RESPONSE_480_MCF10A,33,0.689884466,1.786112104,0.00091953,0.045532521,0.040553922,2337,"tags=30%, list=9%, signal=28%",Sprr1a/Fosl1/Ptx3/Mall/Krt6a/Mrgbp/Sprr1b/Pvr/Gmeb2/Mt1
MIR6895_3P,83,-0.475898531,-1.615954489,0.000919709,0.045532521,0.040553922,4018,"tags=37%, list=15%, signal=32%",Zfp729a/Chtop/Slc4a1ap/Mxi1/Chst9/Timp3/Dnajc3/Zfp638/Abo/Prdm16/Ppig/Zfp458/Kcnip1/Epb41l1/Ctso/Dlg2/Mcc/Moxd1/Klhl14/Cutc/Fut8/Mpzl3/H2-Q7/Trim37/Zfp963/Sh2d1a/Pakap/Zfp273/Erg/Ston2/Bambi
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY,386,0.41860735,1.432228956,0.000922722,0.045532521,0.040553922,4905,"tags=29%, list=19%, signal=24%",Wfdc3/Timp1/Serpinb1a/Xdh/Col7a1/Serpine1/Acvr1c/Pmaip1/Fbln1/Serpina6/Plaur/Sfn/Ecm1/Ctsh/Tnfsf14/Serpina3m/Ager/Pcolce/Grin2a/Prss22/Serpind1/Cd109/C4b/Arrb1/Pros1/Nlrp12/Naip2/Serpinb2/Casp8/Anxa8/Cradd/Thbs1/Ttbk1/Rest/Malt1/Atp2a3/Bbc3/Wfdc8/Pdcd2/Mical1/Wfdc9/Triap1/Dlc1/Lck/Slpi/P2rx1/Umodl1/Pycard/Ripk2/S100a8/Caap1/C3/Pih1d1/Dap/Wnt3a/Sh3rf1/Psme4/Tradd/Serpina10/Pcid2/Akirin2/Clec7a/Ngfr/Atp13a2/Spint2/Serpina12/Agt/Rarres1/Cldn3/Slc1a1/Foxl2/Pidd1/Apaf1/Jak2/Gsn/Ctsd/Smad3/Diablo/Fnip1/Cd44/Rps27l/Anxa2/Mapt/Svs3a/Spint1/Akt1/Ube2z/Dpep1/A2m/Tnfaip8/Prr7/Abca2/Cst8/Ngf/Aph1b/Serpinb6d/Rps6ka3/Serpinf1/Rps6ka1/Vtn/Cck/Nlrc4/F3/Plg/Senp1/Simc1/Ifi205/Birc3/Nol3/Lgmn/Cstl1/Tfpi2
CYCLIN_D1_KE_.V1_UP,175,0.480706829,1.56207458,0.000925565,0.045532521,0.040553922,3755,"tags=33%, list=14%, signal=28%",Kif22/Fosl2/Sln/Troap/Mall/Cdkn1a/Casp3/Agxt/S100a2/Dusp4/Ggt5/Cdk6/Cebpd/Col18a1/Rab31/Ntn3/Ifitm1/Asns/Tgfbr2/Traf1/Drd5/Cckar/Hgfac/Cars/Masp1/Adra2a/Tcf12/Ren1/Zyx/Coasy/Cyp2e1/Mark3/Smtn/Fhl2/Dap/Axin1/Got1/Hsf4/Plcb2/Cdkn2a/Gli1/Chrna5/Rras/Dusp5/Mat1a/Kifc5b/Thy1/Egr3/Hspa1b/Ets2/Mgat5/Plod1/Fam189a2/Dmwd/Cd52/Hspa1a/Thbd
E2F1_UP.V1_DN,172,0.478810854,1.552210988,0.000925565,0.045532521,0.040553922,4765,"tags=37%, list=18%, signal=30%",Csf1/Anxa1/Gadd45a/Phlda1/Stom/Rab11fip5/Tmem45a/Il1r1/Efna4/Nfkbiz/Trib3/Adarb1/Eps8/Stac/Ackr3/Plin2/Plat/Cxcl1/Anxa8/Adamts1/Mx2/Evi2a/Atp2a3/Itpr2/Cyp1b1/Sgk1/Vcan/Slpi/A4galt/Pla2g4a/Slc6a8/C3/Sertad1/Ampd3/Slc11a2/Slc35e4/Kxd1/Cytip/Traf3ip2/Mdn1/Tcf4/Pold4/Slc1a1/Lbp/Nfkb1/Avpi1/Wdr26/Usp19/Cxcl5/Notch2/Mdk/Ralgds/Mcl1/Ccng2/Rap2b/Runx2/Pou5f1/Dab2/Anxa4/F3/Ptgs2/Plet1/Klf2
GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR,88,0.558323608,1.68378453,0.000926492,0.045532521,0.040553922,2733,"tags=35%, list=10%, signal=32%",Csf1/Lum/Mrc2/Fbln1/Col1a1/Islr/Tnfaip6/Mmp2/Nnmt/Pcolce/Basp1/C1qtnf6/Cpxm1/Dcn/Ccdc80/Adamts1/Mx2/Zfp469/Colec12/Vcam1/Vcan/Mgp/C1rb/Lrrc17/Col14a1/Lox/C3/Clec11a/Thbs2/Col5a1/Ngfr
GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP,194,0.463719306,1.515979925,0.000930957,0.045633722,0.040644057,2872,"tags=23%, list=11%, signal=21%",Atf3/Sema6a/Bcat1/Tgfbi/Csf1/Mrc2/Slc1a4/Slc15a3/Slc47a1/Cyp27b1/Abcc3/Cdkn1a/Lgals3/Il13ra1/Cers6/Scpep1/Il6ra/Basp1/Fes/Nrgn/Prdm13/Txnrd1/Cybb/Ap1m2/Colec12/Kmo/Pck2/Pira2/Kcnq1/Arid5a/Wnt5b/C2cd2/Slc16a5/Septin2/Adck2/Fchsd2/Dap/Eif4e2/Mras/Oas1a/Smco4/Clmn/Pdgfc/Spint2/Tcf4
