Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
FOSTER_KDM1A_TARGETS_UP,218,0.489727146,1.44521533,0.001202158,0.042178936,0.034738706,2134,"tags=19%, list=8%, signal=17%",Pkd2l1/Aqp9/Crybg1/Mbl2/Ifi27l2b/Cxcl14/Slc4a5/Liph/Clca1/Slc30a3/Tpbg/Npw/Ddr2/Ly6e/Echdc2/Slc36a3/H2-Ab1/Qpct/4930524B15Rik/L3mbtl3/Otog/Pnlip/Cela1/Map2/Ntrk2/Ifitm1/Gstm2/Tnni2/Thy1/Sult2b1/Pdlim4/Pde6a/Alox5ap/Sash1/Barx2/Tmem40/Cdkn1a/Cd74/Ccdc172/Mmp2/Diras2
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_DN,182,0.502858365,1.472474629,0.001203016,0.042178936,0.034738706,6433,"tags=40%, list=24%, signal=31%",Tgfbi/Anxa1/Kif22/Clic4/Serpinb1a/Scpep1/Itga4/C3ar1/Cfd/Ppp2r5a/Slc25a37/Plagl1/Echdc3/Lgals3/Tes/Gsap/Ahr/Zfp36l1/Zfp458/Vcan/Phlpp1/Erlin1/Pkd2/Sgpl1/Vcl/Wdr76/Sik2/Fcnb/Fcgr3/Mbd2/Galc/Kansl1l/Dicer1/Golph3/Daam1/Zfp276/Ifih1/Dact1/Slc23a2/Scaf4/Emp3/Mtmr3/Wsb2/Man2a2/Wwp2/Cat/Pgap3/Chst15/Anks1/Clock/Chpt1/Uvrag/Arid5b/Mapk14/Dnajc13/Stat3/Rfx5/H2-Eb1/Sertad2/Ehhadh/Tnfaip3/Baz2b/Rab6a/Senp6/Wac/Tmem251/Plpbp/Crispld2/S100a10/Usp9x/Vps37c/Lamc1/Kifbp
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_UP,191,0.510050219,1.492322059,0.001205575,0.042190692,0.034748389,6849,"tags=43%, list=26%, signal=32%",Atf3/Satb2/Olr1/Aldh1l1/Serpine1/Angptl2/Rab31/Scnn1a/Cdkn2a/Phgdh/Arhgef2/Nid1/Slc28a2/Papln/Sema3b/Bak1/Cyp27b1/Ier5/Gdnf/Srxn1/Socs2/Stat5a/Ptprj/Npy1r/Kcnn4/AI661453/Slc28a2b/Parp12/Slc30a1/Smox/Adrb2/Ogg1/Col4a2/Unk/Lyst/Adipor2/Atp6v0a2/Atf6/Myof/Mettl17/Lancl1/Zbtb2/Clcn5/Atf5/Zfp605/Dicer1/Iqsec1/Dpysl4/Dcx/Capn2/Ctdnep1/Spag5/Arhgap35/Pak1/Reps1/Kdm5d/Naa30/Arsi/Dynlt1b/Abca2/Usp38/Ehhadh/Mecp2/Eif1b/Cpsf2/Myd88/Iah1/Ltbr/Mfhas1/Ireb2/Pagr1a/Palm/Tln1/Dnajc1/Cplx4/Actn1/Trip11/Il10rb/Cnppd1/Rxrb/Phf13/Mtdh/Cryaa
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,63,-0.529686774,-1.692555035,0.001214077,0.042389274,0.034911941,7767,"tags=70%, list=29%, signal=49%",Timm23/Taz/Ldhd/Atp5g1/Hspd1/Coa4/Tomm40/Dnajc19/Tomm22/Chchd7/Timm13/Timm50/Cox17/Timm22/Tomm6/Atp5a1/Coq2/Chchd3/Chchd4/Timm17a/Atp5b/Pam16/Gfer/Cyc1/Fxn/Idh3g/Slc25a4/Hscb/Timm17b/Samm50/Mtx1/Coa6/Grpel2/Aco2/Ndufb8/Slc25a12/Pmpcb/Tomm20/Tomm70a/Bcs1l/Timm10/Timm21/Chchd10/Timm10b
LANDIS_ERBB2_BREAST_TUMORS_324_DN,149,0.532164883,1.528269566,0.001215719,0.042389274,0.034911941,3281,"tags=28%, list=12%, signal=25%",Krt19/Tgfbi/Adrb3/Man1a/Angptl2/Gjb2/Tmem43/H2-Aa/Cyp4b1/Postn/Lyl1/Vwf/Ppp2r5a/Ptges/Ptprb/Acta2/Eif4ebp1/Ccdc80/Aldh1a1/Rab34/Htra1/Clec3b/Col5a1/Col4a1/Sowahc/Acsl1/Lamb1/Rspo1/Marcks/Gpam/Col18a1/Ywhag/Cavin3/Adipor2/Sorbs1/Fcgbp/Mrc1/Zeb1/Nrp1/Ephx2/Gdpd3/Pde8a
KOBAYASHI_EGFR_SIGNALING_24HR_DN,217,0.490101301,1.446123126,0.001221392,0.042508922,0.035010484,4759,"tags=29%, list=18%, signal=24%",Sox9/Tubb6/Cdc42ep1/Fosl1/Tnfrsf12a/Ccnf/Cdc6/Areg/Prc1/Acox2/Neto2/Fam111a/Msh6/Ccnd1/Tfpi2/Mcm6/Tgfa/Ell2/Dbf4/Espl1/Cdca3/Pole2/Psat1/Ereg/Axl/Ccnb1/Dkk1/Odc1/Card10/Ung/Ezh2/Cks2/Pimreg/Fanci/Mki67/Gins1/Dscc1/Psrc1/Exo1/Cenpa/Tpx2/Cdk2/Cenpu/Steap1/Gjb3/Ddx39a/Ercc6l/Spred2/Pola1/Adora2b/Timeless/Noc3l/Cdt1/Cse1l/Rrm2/Spag5/Shcbp1/Etv5/Rfwd3/Slc43a3/Oasl1/Rfc5/Cks1b
GSE24142_DN2_VS_DN3_THYMOCYTE_UP,186,0.506666502,1.481161143,0.001226483,0.042607917,0.035092016,3476,"tags=27%, list=13%, signal=24%",Aqp9/Anxa1/Fgf3/Serpinb1a/Cavin1/Rab31/Procr/Itga4/Lyl1/Niban1/Fes/Lgals1/Cmtm7/Napsa/Fasl/Parp16/Flna/Afp/Vim/Ttpa/Steap3/Mpo/Cnn2/Alox5ap/Fcgr2b/Plscr1/Add3/Trf/Ffar2/Tmem40/Pkib/Kctd11/Mgl2/Il4ra/Otulinl/Rnh1/Ckap4/Mycn/5031439G07Rik/Mms22l/Arhgap6/Irf5/P2rx4/Mgst1/Bcl9l/Mastl/Slc25a24/Nr2f6/Ctnnal1/Fads3/Pcdhb16
GOMF_GROWTH_FACTOR_ACTIVITY,129,0.546850069,1.55127192,0.001233202,0.042763028,0.035219766,3912,"tags=43%, list=15%, signal=36%",Fgf3/Csf1/Bmp1/Artn/Fgf11/Inhbb/Gmfg/Areg/Mia/Timp1/Osm/Tgfa/Bmp8a/Fgf16/Bmp6/Clcf1/Gdnf/Pdgfb/Igf1/Ccn3/Efemp1/Ereg/Thbs4/Vgf/Cxcl2/Tgfb1/Gdf15/Inhba/Gdf9/Lefty1/Dkk1/Kitl/Epgn/Bmp4/Ngf/Ccn2/Mstn/Il34/Igf2/Bdnf/Gdf5/Pdgfc/Il10/Gdf10/Prok1/Mdk/Osgin1/Jag1/Egf/Hgf/Il6/Gdf2/Tgfb3/Il4/Gdf7
GSE3982_DC_VS_MAC_DN,172,0.517207659,1.502734398,0.001237022,0.042817204,0.035264385,4750,"tags=33%, list=18%, signal=27%",Cckbr/Pappa2/Csf1/Pik3cg/Ctla4/Bcat1/Rgs20/Clec5a/Mafb/Dpp4/Ap1m2/C3ar1/Colec12/Fcgr1/Nav2/Nr1h4/Ccl7/Pole2/Slc9a7/Clec1b/Ccl2/Rnd3/Akr1cl/Sash1/Ccnb1/Thbs2/Pnp2/Gsc2/Mmp2/S100a2/Adam10/C1qa/Grm6/Chrnb4/Mki67/Gdf10/Dnase2b/Begain/Cenpa/Rangrf/Asphd1/Tpx2/Pbx1/Zfp281/Fcnb/Stum/Pola1/Tgfbr1/Trim9/Tlr8/Gadd45g/Rrm2/Myo6/Shcbp1/Prkaa2/Slc23a2/Mon1b
AKT_UP_MTOR_DN.V1_UP,164,0.525926405,1.525283938,0.001245046,0.04301644,0.035428477,2852,"tags=24%, list=11%, signal=22%",Atf3/S100a8/Tnfrsf12a/Cxcl16/Metrnl/Crlf1/Syt17/Mpzl2/Niban1/Arg1/H2-Ab1/Tgif1/Bmp8a/Wfdc12/Plagl1/Il1r1/Bace2/Lamc2/Pon2/Gch1/Cdkn2b/Kcnh3/Ptprj/Cxcl2/Clmn/Trpd52l3/Plscr1/Tor3a/Tmem40/Tesc/Adam10/Slc6a6/H4c8/Nfil3/Mycn/Daglb/Tmcc3/Sgpl1/Gusb/Plat
